"id","table_no","template_id","row_no","water_material","add_fee","line_item","group_text","start_position","end_position","field_data","coordinates","ocr_selected_text"
127,2,88,17,0,0,0,0,0,0,"03/14/2024 && 1188470 && 12582614 && LDPE A && 0.695 ST && -140.00/ST && -97.30 USD","0.3673|8.7078|0.8636|-0.2828 && 1.2309|8.7078|0.7536|-0.2828 && 1.9845|8.7078|0.8871|-0.2828 && 2.8716|8.7078|2.2687|-0.2750 && 5.1403|8.7078|0.9264|-0.2750 && 6.0667|8.7078|0.9970|-0.2750 && 7.0637|8.7078|0.9734|-0.2828",""
128,2,88,18,0,0,0,0,0,0,"TOTAL && 2,656.64 USD","5.1403|8.9828|0.9264|-0.2435 && 7.0637|8.9828|0.9734|-0.2435",""
129,1,89,1,0,0,0,0,0,0,"Rec: && 10/4/23 && WT Ticket #S && 387394","0.2045|3.3528|0.3673|-0.1995 && 0.5718|3.3608|0.5109|-0.1915 && 1.0827|3.3608|1.0858|-0.1995 && 2.1685|3.3767|0.7824|-0.1836",""
130,1,89,2,2882,0,1,0,1,3,"Occ && 152042 && 25,100.0 && 15,140.0 && 7,760.0 LB && $80.000000 Ton && $310.40","0.2045|3.5443|0.3673|-0.1597 && 1.0827|3.5523|1.0858|-0.1596 && 2.9509|3.5603|0.8383|-0.1596 && 3.7892|3.5683|1.1017|-0.1516 && 4.8909|3.5763|0.9261|-0.1516 && 5.817|3.5763|1.3493|-0.1516 && 7.1663|3.5842|0.8462|-0.1517",""
131,1,89,3,0,0,0,0,0,0,"Weight && Adjusted : && 2,200.0 Pallets","2.1685|3.7119|0.7824|-0.1277 && 2.9509|3.7119|0.8383|-0.1357 && 3.7892|3.7199|1.1017|-0.1277",""
132,1,89,4,0,0,0,0,0,0,"Release # / Deliv && ANA","1.0827|3.8316|1.0858|-0.1916 && 2.1685|3.8396|0.7824|-0.1836",""
133,1,89,5,0,0,0,0,0,0,"Rec: && 10/4/23 && WT Ticket #S && 387399","0.2045|4.0072|0.3673|-0.2155 && 0.5718|4.0152|0.5109|-0.2075 && 1.0827|4.0152|1.0778|-0.2155 && 2.1605|4.0232|0.7904|-0.2075",""
134,1,89,6,2891,0,1,0,1,2,"#1 && Unprepared && 152042 && 35,240.0 && 27,540.0 && 7,520.0 LB && $170.000000 GT && $570.71","0.2045|4.2147|0.3673|-0.1597 && 0.5718|4.2227|0.5109|-0.1517 && 1.0827|4.2227|1.8682|-0.1596 && 2.9509|4.2307|0.8383|-0.1516 && 3.7892|4.2387|1.1017|-0.1516 && 4.8909|4.2467|0.9261|-0.1436 && 5.817|4.2467|1.3493|-0.1516 && 7.1663|4.2546|0.8462|-0.1517",""
135,1,89,7,0,0,0,0,0,0,"Release # / Deliv && Weight FLOR && Adjusted : && 180.0 Trash","1.0827|4.3744|1.0778|-0.3192 && 2.1605|4.3744|0.7904|-0.3192 && 2.9509|4.3823|0.8383|-0.1277 && 3.7892|4.3823|1.1017|-0.1277",""
136,1,89,8,0,0,0,0,0,0,"","",""
137,1,89,9,0,0,0,0,0,0,"Rec: && 10/6/23 && WT Ticket #S && 387500","0.1965|4.6697|0.3753|-0.2155 && 0.5718|4.6776|0.5029|-0.2076 && 1.0747|4.6856|1.0858|-0.2155 && 2.1605|4.6936|0.7904|-0.2075",""
138,1,89,10,0,0,0,0,0,0,"occ && 152042 && 41,620.0 && 31,120.0 && 7,800.0 LB && $80.000000 Ton && $312.00","0.1965|4.8772|0.3753|-0.1596 && 1.0747|4.8852|1.8762|-0.1596 && 2.9509|4.9011|0.8383|-0.1517 && 3.7892|4.9091|1.1017|-0.1437 && 4.8909|4.9171|0.9261|-0.1357 && 5.817|4.9171|1.3493|-0.1436 && 7.1663|4.9251|0.8462|-0.1436",""
139,1,89,11,0,0,0,0,0,0,"Weight && Adjusted : && 2,700.0 Pallets","2.1605|5.0368|0.7904|-0.1437 && 2.9509|5.0448|0.8383|-0.1357 && 3.7892|5.0528|1.1017|-0.1356",""
140,1,89,12,0,0,0,0,0,0,"Release # / Deliv GALI","1.0747|5.1645|1.8762|-0.1915",""
141,1,89,13,0,0,0,0,0,0,"Rec: && 10/12/23 && WT Ticket #S && 387690","0.1965|5.3401|0.3753|-0.2075 && 0.5718|5.3481|0.5029|-0.2075 && 1.0747|5.3481|1.0858|-0.2154 && 2.1605|5.356|0.7904|-0.2155",""
142,1,89,14,0,0,0,0,0,0,"OCC && 152042 && 25,100.0 && 14,220.0 && 8,180.0 LB && $80.000000 Ton && $327.20","0.1965|5.5476|0.3673|-0.1596 && 1.0747|5.5556|1.8762|-0.1596 && 2.9509|5.5715|0.8303|-0.1517 && 3.7812|5.5795|1.1017|-0.1437 && 4.8829|5.5795|0.9341|-0.1437 && 5.817|5.5875|1.3493|-0.1436 && 7.1663|5.5875|0.8462|-0.1516",""
143,1,89,15,0,0,0,0,0,0,"Release # / Deliv && Weight ANA && Adjusted : && 2,700.0 Pallets","1.0747|5.7072|1.0858|-0.3192 && 2.1605|5.7072|0.7904|-0.3272 && 2.9509|5.7152|0.8303|-0.1357 && 3.7812|5.7232|1.1017|-0.1277",""
144,1,89,16,0,0,0,0,0,0,"","",""
145,1,89,17,0,0,0,0,0,0,"Rec: && 10/14/23 && WT Ticket #S && 387789","0.1965|6.0105|0.3673|-0.2075 && 0.5638|6.0185|0.5109|-0.1995 && 1.0747|6.0185|1.0858|-0.1995 && 2.1605|6.0264|0.7904|-0.1996",""
146,1,89,18,0,0,0,0,0,0,"Occ && 152042 && 26,600.0 && 14,140.0 && 9,760.0 LB && $80.000000 Ton && $390.40","0.1885|6.218|0.3753|-0.1516 && 1.0747|6.218|1.8762|-0.1596 && 2.9509|6.226|0.8303|-0.1596 && 3.7812|6.234|1.1017|-0.1516 && 4.8829|6.2419|0.9341|-0.1517 && 5.817|6.2499|1.3493|-0.1517 && 7.1663|6.2579|0.8462|-0.1437",""
147,1,89,19,0,0,0,0,0,0,"Release # / Deliv && Weight && Adjusted : && 2,700.0 Pallets","1.0747|6.3696|1.0858|-0.3193 && 2.1605|6.3776|0.7904|-0.1277 && 2.9509|6.3776|0.8303|-0.1357 && 3.7812|6.3856|1.1017|-0.1277",""
148,1,89,20,0,0,0,0,0,0,"ANA","2.1605|6.5053|0.7904|-0.1916",""
149,1,89,21,0,0,0,0,0,0,"Rec: && 10/19/23 && WT Ticket #S && 387973","0.1885|6.6729|0.3753|-0.2075 && 0.5638|6.6809|0.5109|-0.1995 && 1.0747|6.6809|1.0858|-0.2155 && 2.1605|6.6889|0.7904|-0.2075",""
150,1,89,22,0,0,0,0,0,0,"OCC && 152042 && 43,240.0 && 31,720.0 && 8,920.0 LB && $80.000000 Ton && $356.80","0.1885|6.8724|0.3753|-0.1597 && 1.0747|6.8804|1.8762|-0.1676 && 2.9509|6.8964|0.8303|-0.1516 && 3.7812|6.9044|1.1017|-0.1516 && 4.8829|6.9124|0.9341|-0.1436 && 5.817|6.9124|1.3493|-0.1596 && 7.1663|6.9283|0.8462|-0.1437",""
151,1,89,23,0,0,0,0,0,0,"Weight && Adjusted : && 2,600.0 Pallets","2.1605|7.04|0.7904|-0.1277 && 2.9509|7.048|0.8303|-0.1277 && 3.7812|7.048|1.1017|-0.1277",""
152,1,89,24,0,0,0,0,0,0,"Release # / Deliv && GALI","1.0668|7.1598|1.0937|-0.1915 && 2.1605|7.1598|0.7904|-0.1915",""
153,1,89,25,0,0,0,0,0,0,"Rec: && 10/20/23 && WT Ticket #S && 388005","0.1885|7.3353|0.3753|-0.2076 && 0.5638|7.3433|0.5030|-0.1996 && 1.0668|7.3433|1.0937|-0.2075 && 2.1605|7.3513|0.7904|-0.2075",""
154,1,89,26,0,0,0,0,0,0,"#1 && Unprepared && 152042 && 45,980.0 && 27,800.0 && 18,180.0 LB && $170.000000 GT && $1,379.73","0.1885|7.5429|0.3753|-0.1516 && 0.5638|7.5429|0.5030|-0.1516 && 1.0668|7.5429|1.8841|-0.1596 && 2.9509|7.5588|0.8303|-0.1517 && 3.7812|7.5668|1.1017|-0.1516 && 4.8829|7.5668|0.9341|-0.1516 && 5.817|7.5748|1.3493|-0.1516 && 7.1663|7.5828|0.8462|-0.1516",""
155,1,89,27,0,0,0,0,0,0,"Trash && 152042 && 47,780.0 && 45,980.0 && 1,800.0 LB && -$120.000000 Ton && -$108.00","0.1885|7.6865|0.3753|-0.1517 && 1.0668|7.6945|1.8841|-0.1596 && 2.9509|7.7025|0.8303|-0.1516 && 3.7812|7.7105|1.1017|-0.1516 && 4.8829|7.7184|0.9341|-0.1437 && 5.817|7.7184|1.3493|-0.1517 && 7.1663|7.7264|0.8462|-0.1517",""
156,1,89,28,0,0,0,0,0,0,"Release # / Deliv && arline","1.0668|7.8382|1.0937|-0.1915 && 2.1605|7.8461|0.7904|-0.1836",""
157,1,89,29,0,0,0,0,0,0,"Rec: && 10/23/23 && WT Ticket #S && 388099","0.1806|8.0137|0.3832|-0.2075 && 0.5638|8.0217|0.5030|-0.1995 && 1.0668|8.0217|1.0937|-0.2155 && 2.1605|8.0297|0.7904|-0.2075",""
158,1,89,30,0,0,0,0,0,0,"Occ && 152042 && 41,660.0 && 30,860.0 && 8,400.0 LB && $80.000000 Ton && $336.00","0.1806|8.2133|0.3832|-0.1676 && 1.0668|8.2212|1.8761|-0.1677 && 2.9429|8.2372|0.8383|-0.1517 && 3.7812|8.2452|1.1017|-0.1516 && 4.8829|8.2452|0.9341|-0.1516 && 5.817|8.2532|1.3493|-0.1596 && 7.1663|8.2612|0.8462|-0.1516",""
159,1,89,31,0,0,0,0,0,0,"Release # / Deliv && Weight GALI && Adjusted : && 2,400.0 Pallets","1.0668|8.3809|1.0937|-0.3112 && 2.1605|8.3809|0.7824|-0.3112 && 2.9429|8.3889|0.8383|-0.1197 && 3.7812|8.3889|1.1017|-0.3112",""
160,1,89,32,0,0,0,0,0,0,"","",""
161,1,89,33,0,0,0,0,0,0,"Rec: && 10/25/23 && WT Ticket #S && 388186","0.1806|8.6762|0.3832|-0.1995 && 0.5638|8.6842|0.5030|-0.1995 && 1.0668|8.6842|1.0857|-0.1995 && 2.1525|8.6921|0.7904|-0.1996",""
162,1,89,34,0,0,0,0,0,0,"occ && 152042 && 42,380.0 && 31,320.0 && 8,460.0 LB && $80.000000 Ton && $338.40","0.1806|8.8757|0.3832|-0.1676 && 1.0668|8.8837|1.8761|-0.1676 && 2.9429|8.8917|0.8383|-0.1596 && 3.7812|8.8996|1.1017|-0.1597 && 4.8829|8.9076|0.9341|-0.1517 && 5.817|8.9076|1.3493|-0.1676 && 7.1663|8.9236|0.8462|-0.1516",""
163,1,89,35,0,0,0,0,0,0,"Weight && Adjusted : && 2,600.0 Pallets","2.1525|9.0433|0.7904|-0.1437 && 2.9429|9.0513|0.8303|-0.1357 && 3.7732|9.0513|1.1097|-0.1436",""
164,1,89,36,0,0,0,0,0,0,"Release # / Deliv GALI","1.0668|9.179|1.8761|-0.2713",""
165,1,89,37,0,0,0,0,0,0,"Totals: && 374,700.0 && 269,840.0 && 86,780.0 && $4,213.64","1.0588|9.4424|1.8841|-0.2554 && 2.9429|9.4503|0.8303|-0.2554 && 3.7732|9.4583|1.1018|-0.2474 && 4.875|9.4663|0.9420|-0.2474 && 7.1663|9.4823|0.8462|-0.2474",""
166,2,89,1,0,1,1,0,1,14,"Hauling Charge && $0.00","0.1935|3.3751|1.6775|-0.2714 && 7.0475|3.3831|0.9665|-0.2714",""
167,2,89,2,0,1,1,0,1,14,"Freight Charge - S387394 && -$442.00","0.1935|3.6465|1.6775|-0.1676 && 7.0554|3.6545|0.9586|-0.1676",""
168,2,89,3,0,0,0,0,0,0,"Freight Charge - S387399 && -$312.00","0.1935|3.8141|1.6775|-0.1756 && 7.0554|3.8221|0.9666|-0.1756",""
169,2,89,4,0,0,0,0,0,0,"Freight Charge - S387500 && $442.00","0.1855|3.9897|1.6855|-0.1596 && 7.0554|3.9977|0.9666|-0.1596",""
170,2,89,5,0,0,0,0,0,0,"Freight Charge - S387690 && -$442.00","0.1855|4.1493|1.6855|-0.1676 && 7.0554|4.1573|0.9666|-0.1756",""
171,2,89,6,0,0,0,0,0,0,"Freight Charge - S387789 && -$442.00","0.1855|4.3169|1.6855|-0.1677 && 7.0554|4.3249|0.9666|-0.1676",""
172,2,89,7,0,0,0,0,0,0,"Freight Charge - S387973 && -$442.00","0.1855|4.4846|1.6855|-0.1596 && 7.0554|4.4925|0.9666|-0.1676",""
173,2,89,8,0,0,0,0,0,0,"Freight Charge - S388005 && -$312.00","0.1855|4.6442|1.6855|-0.1756 && 7.0554|4.6522|0.9666|-0.1756",""
174,2,89,9,0,0,0,0,0,0,"Freight Charge - S388099 && -$442.00","0.1855|4.8198|1.6855|-0.1676 && 7.0554|4.8278|0.9666|-0.1676",""
175,2,89,10,0,0,0,0,0,0,"Freight Charge - S388186 && -$442.00","0.1855|4.9874|1.6855|-0.1676 && 7.0554|4.9954|0.9666|-0.1676",""
176,2,89,11,0,0,0,0,0,0,"Freight Charge - S388294 && -$442.00","0.1855|5.139|1.6855|-0.2634 && 7.0554|5.163|0.9666|-0.2554",""
177,1,90,1,0,0,0,0,0,0,"Rec: && 10/4/23 && WT Ticket #S && 387394","0.2045|3.3528|0.3673|-0.1995 && 0.5718|3.3608|0.5109|-0.1915 && 1.0827|3.3608|1.0858|-0.1995 && 2.1685|3.3767|0.7824|-0.1836",""
178,1,90,2,2882,0,1,0,1,3,"Occ && 152042 && 25,100.0 && 15,140.0 && 7,760.0 LB && $80.000000 Ton && $310.40","0.2045|3.5443|0.3673|-0.1597 && 1.0827|3.5523|1.0858|-0.1596 && 2.9509|3.5603|0.8383|-0.1596 && 3.7892|3.5683|1.1017|-0.1516 && 4.8909|3.5763|0.9261|-0.1516 && 5.817|3.5763|1.3493|-0.1516 && 7.1663|3.5842|0.8462|-0.1517",""
179,1,90,3,0,0,0,0,0,0,"Weight && Adjusted : && 2,200.0 Pallets","2.1685|3.7119|0.7824|-0.1277 && 2.9509|3.7119|0.8383|-0.1357 && 3.7892|3.7199|1.1017|-0.1277",""
180,1,90,4,0,0,0,0,0,0,"Release # / Deliv && ANA","1.0827|3.8316|1.0858|-0.1916 && 2.1685|3.8396|0.7824|-0.1836",""
181,1,90,5,0,0,0,0,0,0,"Rec: && 10/4/23 && WT Ticket #S && 387399","0.2045|4.0072|0.3673|-0.2155 && 0.5718|4.0152|0.5109|-0.2075 && 1.0827|4.0152|1.0778|-0.2155 && 2.1605|4.0232|0.7904|-0.2075",""
182,1,90,6,2891,0,1,0,1,2,"#1 && Unprepared && 152042 && 35,240.0 && 27,540.0 && 7,520.0 LB && $170.000000 GT && $570.71","0.2045|4.2147|0.3673|-0.1597 && 0.5718|4.2227|0.5109|-0.1517 && 1.0827|4.2227|1.8682|-0.1596 && 2.9509|4.2307|0.8383|-0.1516 && 3.7892|4.2387|1.1017|-0.1516 && 4.8909|4.2467|0.9261|-0.1436 && 5.817|4.2467|1.3493|-0.1516 && 7.1663|4.2546|0.8462|-0.1517",""
183,1,90,7,0,0,0,0,0,0,"Release # / Deliv && Weight FLOR && Adjusted : && 180.0 Trash","1.0827|4.3744|1.0778|-0.3192 && 2.1605|4.3744|0.7904|-0.3192 && 2.9509|4.3823|0.8383|-0.1277 && 3.7892|4.3823|1.1017|-0.1277",""
184,1,90,8,0,0,0,0,0,0,"","",""
185,1,90,9,0,0,0,0,0,0,"Rec: && 10/6/23 && WT Ticket #S && 387500","0.1965|4.6697|0.3753|-0.2155 && 0.5718|4.6776|0.5029|-0.2076 && 1.0747|4.6856|1.0858|-0.2155 && 2.1605|4.6936|0.7904|-0.2075",""
186,1,90,10,0,0,0,0,0,0,"occ && 152042 && 41,620.0 && 31,120.0 && 7,800.0 LB && $80.000000 Ton && $312.00","0.1965|4.8772|0.3753|-0.1596 && 1.0747|4.8852|1.8762|-0.1596 && 2.9509|4.9011|0.8383|-0.1517 && 3.7892|4.9091|1.1017|-0.1437 && 4.8909|4.9171|0.9261|-0.1357 && 5.817|4.9171|1.3493|-0.1436 && 7.1663|4.9251|0.8462|-0.1436",""
187,1,90,11,0,0,0,0,0,0,"Weight && Adjusted : && 2,700.0 Pallets","2.1605|5.0368|0.7904|-0.1437 && 2.9509|5.0448|0.8383|-0.1357 && 3.7892|5.0528|1.1017|-0.1356",""
188,1,90,12,0,0,0,0,0,0,"Release # / Deliv GALI","1.0747|5.1645|1.8762|-0.1915",""
189,1,90,13,0,0,0,0,0,0,"Rec: && 10/12/23 && WT Ticket #S && 387690","0.1965|5.3401|0.3753|-0.2075 && 0.5718|5.3481|0.5029|-0.2075 && 1.0747|5.3481|1.0858|-0.2154 && 2.1605|5.356|0.7904|-0.2155",""
190,1,90,14,0,0,0,0,0,0,"OCC && 152042 && 25,100.0 && 14,220.0 && 8,180.0 LB && $80.000000 Ton && $327.20","0.1965|5.5476|0.3673|-0.1596 && 1.0747|5.5556|1.8762|-0.1596 && 2.9509|5.5715|0.8303|-0.1517 && 3.7812|5.5795|1.1017|-0.1437 && 4.8829|5.5795|0.9341|-0.1437 && 5.817|5.5875|1.3493|-0.1436 && 7.1663|5.5875|0.8462|-0.1516",""
191,1,90,15,0,0,0,0,0,0,"Release # / Deliv && Weight ANA && Adjusted : && 2,700.0 Pallets","1.0747|5.7072|1.0858|-0.3192 && 2.1605|5.7072|0.7904|-0.3272 && 2.9509|5.7152|0.8303|-0.1357 && 3.7812|5.7232|1.1017|-0.1277",""
192,1,90,16,0,0,0,0,0,0,"","",""
193,1,90,17,0,0,0,0,0,0,"Rec: && 10/14/23 && WT Ticket #S && 387789","0.1965|6.0105|0.3673|-0.2075 && 0.5638|6.0185|0.5109|-0.1995 && 1.0747|6.0185|1.0858|-0.1995 && 2.1605|6.0264|0.7904|-0.1996",""
194,1,90,18,0,0,0,0,0,0,"Occ && 152042 && 26,600.0 && 14,140.0 && 9,760.0 LB && $80.000000 Ton && $390.40","0.1885|6.218|0.3753|-0.1516 && 1.0747|6.218|1.8762|-0.1596 && 2.9509|6.226|0.8303|-0.1596 && 3.7812|6.234|1.1017|-0.1516 && 4.8829|6.2419|0.9341|-0.1517 && 5.817|6.2499|1.3493|-0.1517 && 7.1663|6.2579|0.8462|-0.1437",""
195,1,90,19,0,0,0,0,0,0,"Release # / Deliv && Weight && Adjusted : && 2,700.0 Pallets","1.0747|6.3696|1.0858|-0.3193 && 2.1605|6.3776|0.7904|-0.1277 && 2.9509|6.3776|0.8303|-0.1357 && 3.7812|6.3856|1.1017|-0.1277",""
196,1,90,20,0,0,0,0,0,0,"ANA","2.1605|6.5053|0.7904|-0.1916",""
197,1,90,21,0,0,0,0,0,0,"Rec: && 10/19/23 && WT Ticket #S && 387973","0.1885|6.6729|0.3753|-0.2075 && 0.5638|6.6809|0.5109|-0.1995 && 1.0747|6.6809|1.0858|-0.2155 && 2.1605|6.6889|0.7904|-0.2075",""
198,1,90,22,0,0,0,0,0,0,"OCC && 152042 && 43,240.0 && 31,720.0 && 8,920.0 LB && $80.000000 Ton && $356.80","0.1885|6.8724|0.3753|-0.1597 && 1.0747|6.8804|1.8762|-0.1676 && 2.9509|6.8964|0.8303|-0.1516 && 3.7812|6.9044|1.1017|-0.1516 && 4.8829|6.9124|0.9341|-0.1436 && 5.817|6.9124|1.3493|-0.1596 && 7.1663|6.9283|0.8462|-0.1437",""
199,1,90,23,0,0,0,0,0,0,"Weight && Adjusted : && 2,600.0 Pallets","2.1605|7.04|0.7904|-0.1277 && 2.9509|7.048|0.8303|-0.1277 && 3.7812|7.048|1.1017|-0.1277",""
200,1,90,24,0,0,0,0,0,0,"Release # / Deliv && GALI","1.0668|7.1598|1.0937|-0.1915 && 2.1605|7.1598|0.7904|-0.1915",""
201,1,90,25,0,0,0,0,0,0,"Rec: && 10/20/23 && WT Ticket #S && 388005","0.1885|7.3353|0.3753|-0.2076 && 0.5638|7.3433|0.5030|-0.1996 && 1.0668|7.3433|1.0937|-0.2075 && 2.1605|7.3513|0.7904|-0.2075",""
202,1,90,26,0,0,0,0,0,0,"#1 && Unprepared && 152042 && 45,980.0 && 27,800.0 && 18,180.0 LB && $170.000000 GT && $1,379.73","0.1885|7.5429|0.3753|-0.1516 && 0.5638|7.5429|0.5030|-0.1516 && 1.0668|7.5429|1.8841|-0.1596 && 2.9509|7.5588|0.8303|-0.1517 && 3.7812|7.5668|1.1017|-0.1516 && 4.8829|7.5668|0.9341|-0.1516 && 5.817|7.5748|1.3493|-0.1516 && 7.1663|7.5828|0.8462|-0.1516",""
203,1,90,27,0,0,0,0,0,0,"Trash && 152042 && 47,780.0 && 45,980.0 && 1,800.0 LB && -$120.000000 Ton && -$108.00","0.1885|7.6865|0.3753|-0.1517 && 1.0668|7.6945|1.8841|-0.1596 && 2.9509|7.7025|0.8303|-0.1516 && 3.7812|7.7105|1.1017|-0.1516 && 4.8829|7.7184|0.9341|-0.1437 && 5.817|7.7184|1.3493|-0.1517 && 7.1663|7.7264|0.8462|-0.1517",""
204,1,90,28,0,0,0,0,0,0,"Release # / Deliv && arline","1.0668|7.8382|1.0937|-0.1915 && 2.1605|7.8461|0.7904|-0.1836",""
205,1,90,29,0,0,0,0,0,0,"Rec: && 10/23/23 && WT Ticket #S && 388099","0.1806|8.0137|0.3832|-0.2075 && 0.5638|8.0217|0.5030|-0.1995 && 1.0668|8.0217|1.0937|-0.2155 && 2.1605|8.0297|0.7904|-0.2075",""
206,1,90,30,0,0,0,0,0,0,"Occ && 152042 && 41,660.0 && 30,860.0 && 8,400.0 LB && $80.000000 Ton && $336.00","0.1806|8.2133|0.3832|-0.1676 && 1.0668|8.2212|1.8761|-0.1677 && 2.9429|8.2372|0.8383|-0.1517 && 3.7812|8.2452|1.1017|-0.1516 && 4.8829|8.2452|0.9341|-0.1516 && 5.817|8.2532|1.3493|-0.1596 && 7.1663|8.2612|0.8462|-0.1516",""
207,1,90,31,0,0,0,0,0,0,"Release # / Deliv && Weight GALI && Adjusted : && 2,400.0 Pallets","1.0668|8.3809|1.0937|-0.3112 && 2.1605|8.3809|0.7824|-0.3112 && 2.9429|8.3889|0.8383|-0.1197 && 3.7812|8.3889|1.1017|-0.3112",""
208,1,90,32,0,0,0,0,0,0,"","",""
209,1,90,33,0,0,0,0,0,0,"Rec: && 10/25/23 && WT Ticket #S && 388186","0.1806|8.6762|0.3832|-0.1995 && 0.5638|8.6842|0.5030|-0.1995 && 1.0668|8.6842|1.0857|-0.1995 && 2.1525|8.6921|0.7904|-0.1996",""
210,1,90,34,0,0,0,0,0,0,"occ && 152042 && 42,380.0 && 31,320.0 && 8,460.0 LB && $80.000000 Ton && $338.40","0.1806|8.8757|0.3832|-0.1676 && 1.0668|8.8837|1.8761|-0.1676 && 2.9429|8.8917|0.8383|-0.1596 && 3.7812|8.8996|1.1017|-0.1597 && 4.8829|8.9076|0.9341|-0.1517 && 5.817|8.9076|1.3493|-0.1676 && 7.1663|8.9236|0.8462|-0.1516",""
211,1,90,35,0,0,0,0,0,0,"Weight && Adjusted : && 2,600.0 Pallets","2.1525|9.0433|0.7904|-0.1437 && 2.9429|9.0513|0.8303|-0.1357 && 3.7732|9.0513|1.1097|-0.1436",""
212,1,90,36,0,0,0,0,0,0,"Release # / Deliv GALI","1.0668|9.179|1.8761|-0.2713",""
213,1,90,37,0,0,0,0,0,0,"Totals: && 374,700.0 && 269,840.0 && 86,780.0 && $4,213.64","1.0588|9.4424|1.8841|-0.2554 && 2.9429|9.4503|0.8303|-0.2554 && 3.7732|9.4583|1.1018|-0.2474 && 4.875|9.4663|0.9420|-0.2474 && 7.1663|9.4823|0.8462|-0.2474",""
214,2,90,1,0,1,1,0,1,14,"Hauling Charge && $0.00","0.1935|3.3751|1.6775|-0.2714 && 7.0475|3.3831|0.9665|-0.2714",""
215,2,90,2,0,1,1,0,1,14,"Freight Charge - S387394 && -$442.00","0.1935|3.6465|1.6775|-0.1676 && 7.0554|3.6545|0.9586|-0.1676",""
216,2,90,3,0,0,0,0,0,0,"Freight Charge - S387399 && -$312.00","0.1935|3.8141|1.6775|-0.1756 && 7.0554|3.8221|0.9666|-0.1756",""
217,2,90,4,0,0,0,0,0,0,"Freight Charge - S387500 && $442.00","0.1855|3.9897|1.6855|-0.1596 && 7.0554|3.9977|0.9666|-0.1596",""
218,2,90,5,0,0,0,0,0,0,"Freight Charge - S387690 && -$442.00","0.1855|4.1493|1.6855|-0.1676 && 7.0554|4.1573|0.9666|-0.1756",""
219,2,90,6,0,0,0,0,0,0,"Freight Charge - S387789 && -$442.00","0.1855|4.3169|1.6855|-0.1677 && 7.0554|4.3249|0.9666|-0.1676",""
220,2,90,7,0,0,0,0,0,0,"Freight Charge - S387973 && -$442.00","0.1855|4.4846|1.6855|-0.1596 && 7.0554|4.4925|0.9666|-0.1676",""
221,2,90,8,0,0,0,0,0,0,"Freight Charge - S388005 && -$312.00","0.1855|4.6442|1.6855|-0.1756 && 7.0554|4.6522|0.9666|-0.1756",""
222,2,90,9,0,0,0,0,0,0,"Freight Charge - S388099 && -$442.00","0.1855|4.8198|1.6855|-0.1676 && 7.0554|4.8278|0.9666|-0.1676",""
223,2,90,10,0,0,0,0,0,0,"Freight Charge - S388186 && -$442.00","0.1855|4.9874|1.6855|-0.1676 && 7.0554|4.9954|0.9666|-0.1676",""
224,2,90,11,0,0,0,0,0,0,"Freight Charge - S388294 && -$442.00","0.1855|5.139|1.6855|-0.2634 && 7.0554|5.163|0.9666|-0.2554",""
225,1,91,1,0,0,0,0,0,0,"Rec: && 10/4/23 && WT Ticket #S && 387394","0.2045|3.3528|0.3673|-0.1995 && 0.5718|3.3608|0.5109|-0.1915 && 1.0827|3.3608|1.0858|-0.1995 && 2.1685|3.3767|0.7824|-0.1836",""
226,1,91,2,2882,0,1,0,1,3,"Occ && 152042 && 25,100.0 && 15,140.0 && 7,760.0 LB && $80.000000 Ton && $310.40","0.2045|3.5443|0.3673|-0.1597 && 1.0827|3.5523|1.0858|-0.1596 && 2.9509|3.5603|0.8383|-0.1596 && 3.7892|3.5683|1.1017|-0.1516 && 4.8909|3.5763|0.9261|-0.1516 && 5.817|3.5763|1.3493|-0.1516 && 7.1663|3.5842|0.8462|-0.1517",""
227,1,91,3,0,0,0,0,0,0,"Weight && Adjusted : && 2,200.0 Pallets","2.1685|3.7119|0.7824|-0.1277 && 2.9509|3.7119|0.8383|-0.1357 && 3.7892|3.7199|1.1017|-0.1277",""
228,1,91,4,0,0,0,0,0,0,"Release # / Deliv && ANA","1.0827|3.8316|1.0858|-0.1916 && 2.1685|3.8396|0.7824|-0.1836",""
229,1,91,5,0,0,0,0,0,0,"Rec: && 10/4/23 && WT Ticket #S && 387399","0.2045|4.0072|0.3673|-0.2155 && 0.5718|4.0152|0.5109|-0.2075 && 1.0827|4.0152|1.0778|-0.2155 && 2.1605|4.0232|0.7904|-0.2075",""
230,1,91,6,2891,0,1,0,1,2,"#1 && Unprepared && 152042 && 35,240.0 && 27,540.0 && 7,520.0 LB && $170.000000 GT && $570.71","0.2045|4.2147|0.3673|-0.1597 && 0.5718|4.2227|0.5109|-0.1517 && 1.0827|4.2227|1.8682|-0.1596 && 2.9509|4.2307|0.8383|-0.1516 && 3.7892|4.2387|1.1017|-0.1516 && 4.8909|4.2467|0.9261|-0.1436 && 5.817|4.2467|1.3493|-0.1516 && 7.1663|4.2546|0.8462|-0.1517",""
231,1,91,7,0,0,0,0,0,0,"Release # / Deliv && Weight FLOR && Adjusted : && 180.0 Trash","1.0827|4.3744|1.0778|-0.3192 && 2.1605|4.3744|0.7904|-0.3192 && 2.9509|4.3823|0.8383|-0.1277 && 3.7892|4.3823|1.1017|-0.1277",""
232,1,91,8,0,0,0,0,0,0,"","",""
